55,AI产品经理,经验5-10年,本科及以上,C轮,涂鸦智能,"移动互联网,硬件",杭州,25k-40k,5698968,良好的发展前景,西湖区,"人工智能,算法","岗位职责：1、负责公司AI产品线移动端部署等系统产品设计、架构，设计原型并撰写PRD推动实现上线；2、研究产品发展方向，提出新产品计划，制定和设计用户所需新产品或新功能；3、与相关部门进行密切配合，制定产品运营计划；4、对产品日常运营维护负责，根据用户需求持续改善产品，提升用户体验等；5、引导完成产品界面、功能、流程设计，协调开发人员进行开发，推动及协调产品开发进度，把控项目质量。任职要求：1、本科及以上学历；2、了解人脸门禁等产品；有经验对相关硬件有基本的了解, IPC 镜头 sensor和 ISP 有一定了解；3、对ARM系的SOC 芯片比较熟悉，能做出基本的判断；4、对android ROM系统比较熟悉，了解系统与驱动及硬件的对应关系；5、对图像编程有基本了解，参与过相关视觉的 AI 项目优先；6、有至少2年的安卓系统或嵌入式开发经历;7、有至少2年以上的项目管理经验;8、有很强的沟通和协调能力, 工作细致，要求标准高, 自我驱动力强。"
59,AI产品经理,经验3-5年,硕士及以上,A轮,R2.ai,人工智能,上海,18k-30k,5173159,"AI,机器学习",杨浦区,"其他,BI",1、参与规划和设计公司主体AI产品等模块业务流程和业务功能，形成标准化产品和功能模块。2、参与制定产品创新战略，对接市场需求和产品功能研发，调研和实现落地方案3、统筹产品研发，设计流程和实现方法，对接IT工程化团队及项目经理管理整个产品开放的生命周期4、根据客户反馈编写系统业务需求，跟踪系统开发和投产实施5、编写产品相关管理制度、业务流程、操作手册和制度文档6、配合项目实施团队提供业务支持，包括业务咨询、测试、培训、投产业务指导职位要求：1、硕士及以上学历，数学，统计，数据科学或计算机等相关专业；1.1 强烈的市场意识，了解AI，机器学习商业应用和市场发展状况，并具备竞争情报分析方法和能力2、3年以上软件行业产品经理工作经验，熟悉数据分析，统计分析，机器学习或大数据及金融、大健康，互联网，零售、运营、财会其中至少一项业务领域相关业务流程和系统架构，并有产品设计和实施经验；3、良好的沟通、表达、组织能力和团队合作意识；精通PPT、EXCEL等常用办公软件。4. 具有优秀的跨团队的沟通和领导能力，强烈的客户服务意识，推动成果交付的能力
60,AI产品经理 证券方向,经验3-5年,本科及以上,A轮,智言科技,"数据服务,其他",深圳,15k-25k,5372032,"大牛团队,发展空前大,薪酬福利好",南山区,"产品策划,用户研究,需求分析,企业软件",岗位职责：(1) 参与设计公司金融证券人工智能产品的发展路线图及整体产品结构；(2) 负责金融证券人工智能项目产品的行业调研、市场调研、业务调研、用户调研；(3) 负责金融证券人工智能产品的策划、研发、发布流程及产品生命周期管理；(4) 对国内外金融证券AI技术和市场趋势持续关注，注重创新；岗位要求：(1) 本科以上，1年以上产品策划经验；(2) 对人工智能或者金融科技领域有浓厚的兴趣并有意愿未来若干年在该领域深耕;(3) 具有良好的思维逻辑能力、产品思维和良好的产品管理、交互设计方法；(4) 善于合作协调沟通，思维敏捷，优秀的书面和口头表达能力；(5) 有参与过较成功的金融科技产品和人工智能相关产品的优先;
61,AI高级产品经理,经验1-3年,本科及以上,上市公司,汽车之家,"移动互联网,文化娱乐",北京,20k-30k,4604704,"发展空间大,福利待遇好",海淀区,"汽车,大数据",岗位职责：1，任选NLP、图像、画像标签，行为预测等AI领域，与技术合作，解决业务中实际问题2，把AI能力应用到汽车之家用户访问中，更加智能的解决用户需求3，对所负责的产品线给出产品规划，并驱动团队实现任职要求：1，了解人工智能产品大概原理2，2年以上互联网公司AI相关工作经验3，擅长沟通，主动意识强
63,AI产品经理,经验3-5年,本科及以上,A轮,智言科技,"数据服务,其他",深圳,15k-25k,4490395,"大牛团队,六险一金,成长空简大,扁平管理",南山区,"产品设计,用户研究",岗位职责：1）负责AI产品客户端的策划工作，进行产品需求规划，业务流程设计及产品原型设计；2）负责定期进行产品核心数据挖掘、用户调研以及业内同类产品分析，跟进3）客服行业与AI行业的前沿资讯，形成分析报告；4）制定产品版本计划，协调设计、研发、测试，推动产品的迭代开发进程；5）配合团队对接客户需求，完成需求建设；6）跟进上线运营情况，并持续优化产品；任职资格：1）本科及以上学历，3年以上互联网产品经验，熟练掌握行业分析、用户研究、需求设计、交互设计等相关专业知识和技巧；2）优秀的学习能力和逻辑思维能力，自我驱动，能够快速掌握新领域知识，敏锐洞察客户行业与AI的契合点并迅速规划落地方案；3）熟练掌握Axure、sketch、excel、Visio等工具软件；熟练掌握各类思维与组织协作工具者优先；4）具备专业高效的组织沟通技能，能够迅速组织内部资源高效地解决问题，能够独立与客户进行产品相关沟通并撰写高质量产品文档；具备项目管理资质者优先；5）能够独立负责一款产品/功能从策划到上线的全流程，具备较好的抗压能力5）有智能客服机器人、在线客服或相关项目经验者优先（包括但不限于IM、BI、OA、CRM、KM等）；6）有保险、证券、基金工作经历者优先；工作时间：双休工作地址：深圳南山1号线高新园地铁口
64,AI产品经理,经验3-5年,本科及以上,上市公司,爱奇艺,"广告营销,文化娱乐",北京,15k-30k,5637523,"大平台,团队氛围好,技术牛人多,福利棒",海淀区,移动互联网,岗位职责:1、设计应用场景与产品形态，将AI算法（视频，图像，音频，文本等方向）应用到爱奇艺视频生产，创作，搜索，推荐，广告，电商等产品；2、收集用户需求，分析产品数据，为算法团队提供方向与数据支持。任职要求:1、本科以上学历，3年以上互联网行业工作经验，有人工智能相关产品经验优先；2、了解现代人工智能技术，理解算法的能力与特点，深入了解AI在互联网产品中的应用场景；3、富有创造力和想像力，对产品和用户体验有敏锐观察力；4、善于沟通，执行力强，能独立制定产品运营计划并组织跨团队协作实施；5、数据敏感度高，目标导向。温馨提醒：如果 7 天内您没有收到爱奇艺的面试邀请，那么目前我们不会安排您参加后续的面试环节，感谢您的理解和对爱奇艺的关注与认可。
65,AI产品总监/高级产品经理,经验3-5年,本科及以上,不需要融资,木槿科技,数据服务,深圳,20k-35k,5805725,发展前景好、扁平化、晋升空间大,南山区,"互联网金融,大数据,结构设计,SaaS,需求分析,产品设计",产品总监/高级产品经理【岗位职责】1、负责AI平台整体生态的规划和设计，进行全局性和前瞻性布局，同时对产品可交付性负责； 2、将解决方案沉淀成可复用、可配置的灵活平台，降低技术产品复用的成本，提升技术输出效率。并将经验沉淀为方法论，影响和培养团队的平台化产品设计思维；3、独立负责产品规划和需求调研，输出PRD文档和原型设计方案；基于客户的具体业务场景，设计解决方案，推动项目落地；4、在产品预研、开发、发布和迭代的过程中负责各个关联团队之间的交流与合作，确保合作的畅通与高效。 【岗位要求】1、重点学校统招本科及以上学历，理工科背景。2、3年以上人工智能产品或SaaS产品经验，曾有主导平台建设项目的经验，能自主构建清晰的平台与模块架构；3、具备丰富的产品规划和设计经验，对人工智能技术及行业有前瞻性战略思考；4、熟悉行业内人工智能平台、机器学习平台工程实现方案等；5、清晰的逻辑分析和表达能力，乐观积极，具有较强的责任心和执行力；6、对新事物保持强烈的好奇心，有自我驱动能力，乐于分享；公司福利：1、入职即购买社保、公积金2、入职即享有每月举办生日会。3、入职即享有每月策划团建活动  (各种旅游，各种玩，让我们的友谊再升华一下)4、入职即享有下午茶（可以趁这个机会放松一下一整天紧绑的状态哦）5、入职即享有培训、技术交流会，行业大咖交流分享（各部门的轮流培训，能让您更加了解公司业务及公司现状，除此之外还能提升个人技能哦）6、入职即享有节日礼金、开年利是7、享有绩效考核年终奖1-3个月，每年享有1-2次调薪机会8、入职即享有年终大型年会，抽取高额奖品机会。9、入职即享有良好的上升空间，完善的晋升通道。10、还有各种各样的福利，例如：餐补，打车报销等...创始团队来自国内外名校，拥有多年丰富工作经验；股东方资金实力雄厚，无需融资；业内资源丰富，有良好的金融行业合作关系；公司80%以上为技术人员，氛围和谐简单~或许你没有听到过我们，那是因为我们确实很低调，但低调不代表我们没有实力。作为创业公司的我们，拥有多家股东方的支持，有着丰富的业内资源，还有一群有爱团结的小伙伴，正在茁壮成长的我们，希望优秀的你能够早日加入，和我们一起奋勇前进~AI金融科技行业，萌妹纸小鲜肉组合，8090活力团队，值得您加入！
66,AI产品经理（计算机视觉方向）,经验3-5年,本科及以上,上市公司,京东集团,"电子商务,数据服务",北京,30k-60k,5762329,发展空间 团队技术氛围,朝阳区,"产品设计,用户研究,需求分析",负责线上零售（拍照购、内容审核）和线下零售（如结算台）产品方案设计和对外推广；AI产品经理（内容审核方向）工作职责和要求描述工作职责：·         负责AI平台内容审核及OCR业务的规划和设计，进行全局性和前瞻性布局·         掌握和深入理解现有的AI技术、产品和概念；调研AI技术相关行业场景，能提炼场景需求，把握行业发展趋势 ·         对接内外部客户，能敏锐的挖掘客户的需求和痛点，并独立制定解决策略 ·         联合并协调公司内多个部门，快速高效的推动项目执行 职位要求：·         本科及以上学历，三年以上产品经理经验·         对AI技术特别是计算机视觉技术有较为全面的客观认识和理解，有计算机专业或机器学习专业背景或从业经历优先 ·         具有高效的信息获取能力和分析能力，能快速洞察和分析场景/行业；有较强的产品规划、产品需求分析、文档撰写和分析总结能力·         做事踏实务实，认真仔细，追求精益求精
68,AI产品经理,经验3-5年,本科及以上,A轮,创新奇智,移动互联网,北京,22k-40k,5137015,"七险一金,周末双休,TO B,场景落地",海淀区,"金融,硬件制造,产品设计",职位描述：1、基于公司战略方向，打造标准化AI产品解决方案2、独立负责产品规划及需求评估，完成从产品设计、开发到上线迭代运营的全生命周期产品管理3、有效对接相关业务部门以及企业合作，保质保量推动需求落地、项目交付;4、持续关注竞品动态与行业发展，可快速完成行业研究、竞品分析任职资格：1、  统招本科及以上学历（985、211院校优先）2、  2年以上大型互联网公司产品经验，有To-B项目经验，技术背景优先3、  有良好的沟通、协调、组织能力，项目管理能力及汇报展示能力4、  有良好的逻辑思维能力，数据驱动分析能力，产品抽象能力5、  有较强的市场敏锐度，对商业模式敏感，对互联网、人工智能等行业有深入了解
69,AI IPC 产品经理 (MJ000061),经验5-10年,本科及以上,D轮及以上,商米科技,O2O,深圳,28k-40k,5607098,IOT 快速发展,南山区,"产品设计,用户研究,商业产品,智能硬件",工作职责:任职资格:无线产品部是商米全面实施建设全球一流商业物联网品牌战略下诞生的部门。产品线涵盖IoT网络覆盖、电子价格标签、AI摄像头、智慧商业显示等，以及正在持续建设硅谷AI Lab团队、上海研发中心团队、深圳研发中心团队，业务涵盖商业网络通信覆盖、商业数字化、Sunmi Brain商业大脑、商业智慧显示等。技术领域面向未来商业应用场景，无线产品部在芯片、深度学习算法、大数据实时分析挖掘等方面正加大布局投入。应用领域除了典型的物联网产品、边缘计算产品之外，还开发了用户终端的移动应用产品，进一步完善场景化服务能力，并导入更多的增值业务。
71,美团点评-AI软件产品经理,经验5-10年,本科及以上,上市公司,美团点评,"移动互联网,O2O",北京,25k-40k,5101835,技术氛围,朝阳区,人工智能,职责描述：针对AI产品方向进行市场调研、客户访谈、竞品分析，把握产品定位、产品需求和核心价值；定义AI软件的形态与功能，与研发团队一起确定合理的技术方案和产品架构，输出完备的产品PRD、原型及相关文档，根据反馈不断优化改进产品；根据产品的需求负责与产品相关内外部合作关系的建立、维护以及相关资源的整合；把控产品开发进度，完善产品开发流程，与研发、测试、商务、质量、生产、服务等部门协调，保证产品按计划发布和迭代；编写完整的产品发布资料及相关内外部客户的培训；参与产品的发布和市场推广活动，并制定服务和交付策略； 需求要求：大学本科以上，计算机、软件、通讯、电子等相关专业；5年以上应用软件及平台软件的设计及管理经验。必须在ARM、MIPS等嵌入式平台有实际产品经验；对软件产品的Scrum、瀑布等开发模式和进程管理有较深入的了解，并经历过全生命周期的各个过程； 熟练掌握MS Office、Visio、Axure、Xmind等产品工具；对计算机视觉、语音识别、语义理解、深度学习、数据分析等AI技术有一定的了解；对tensorflow、Caffe等算法有初步了解；至少有服务机器人、人脸识别设备、图像识别设备等产品的设计经验；对市场的变化和AI新技术具备高度的敏感性，能够把握技术创新带来的价值和局限，结合用户需求面向市场设计产品；优秀的沟通能力、团队合作能力、项目推动能力；
72,AI IPC高级产品经理,经验5-10年,本科及以上,C轮,涂鸦智能,"移动互联网,硬件",杭州,30k-50k,5230510,"行业前景好,精英团队,弹性工作,五险一金",西湖区,"产品设计,需求分析,交互设计,数据分析",岗位描述：1.负责视频应用产品线AI产品的规划，输出产品文档，协调内外业务资源，实现产品方案快速落地；2.负责产品的全生命周期管理及有效的迭代计划；3.协同业务、采购部门完成跨团队协作；4.掌握行业技术发展趋势和动向，关注业内产品和技术；岗位要求：1.在视频类产品行业有经验，对图像识别等技术的应用流程有了解；2.熟悉智能硬件产品设计，熟悉了解项目管理流程，能够把控产品项目进度；3.熟悉智能硬件相关的主流软硬件平台及相关技术；4.良好的沟通交流和学习能力，对产品有自己的理解和思考，擅长分析行业趋势与市场动态。
73,AI产品经理,经验3-5年,本科及以上,D轮及以上,出门问问,"移动互联网,O2O",北京,20k-30k,5081771,"人工智能,弹性工作,谷歌风格",海淀区,"产品设计,产品策划,需求分析",岗位职责：1、基于本公司的ai能力与技术优势，挖掘与各行业深度结合的应用场景;2、提供有商业价值的标准化产品解决方案，探索商业化变现途径; 3、能独立负责产品规划及需求评估，完成从产品设计、开发到上线迭代运营的全生命周期产品管理 ;4、有效对接相关业务部 以及企业合作 ，保质保量的推动需求落地、项目交付; 5、持续关注竞品动态与行业发展，可快速完成行业研究、竞品分析。任职资格：1、统招本科及以上学历; 2、有良好的沟通、协调、组织能力 ，项目管理能力 ，以及ppt/ 文字等汇报展示能力; 3、有良好的逻辑思维能力 ，数据驱动分析能力 ，产品抽象能力 ; 4、有较强的市场敏锐度，对商业模式敏感，对互联网 、人工智能等 行业有深入了解; 5、3 以上大型互联网公司产品经验，有过Tob项目经验; 6、有商业化产品、AI产品、Tob产品经验者优先;7、有咨询、研究领域工作经历或能力体现者优先;8、有技术背景优先。
74,AI产品经理,经验3-5年,本科及以上,上市公司,恒信东方,"移动互联网,文化娱乐",北京,20k-35k,5760891,氛围活跃 产品上升期,东城区,"教育,产品设计,交互设计",职责描述：1、负责儿童互动娱乐平台人工智能相关功能产品设计、产品效果把控；2、负责平台人工智能产品开发管理。任职要求：1、5年以上互联网工作经验，3年以上产品经理工作经验；2年以上人工智能类产品设计经验；2、精通产品开发软件，VISO，OFFICE，AXURE，思维导图等；3、逻辑清晰、善于团队合作与交流；4、具有一定的项目开发管理经验。
75,资深AI/数据产品经理,经验3-5年,本科及以上,D轮及以上,途虎养车网,移动互联网,上海,35k-60k,5577287,"5A办公室,公司氛围好,发展空间大",闵行区,产品设计,岗位职责：1. 负责智能客服、用户画像等AI、ML领域产品落地，解决业务中实际问题。2. 深入了解业务场景，和业务团队密切合作，选择合适的切入点，切实提升运营效率。任职要求：1. 了解人工智能产品原理，对其抱有强烈兴趣。2. 2年以上互联网公司AI、数据挖掘、机器学习相关工作经验。3. 有产品owner意识，有主见，数据驱动，结果导向。4. 产品基本功扎实，有能力分步落地一个复杂产品，具产品管理及0到1的产品落地及推广经验。5. 思路清晰，逻辑性强，学习能力强，擅长创造性解决问题并具备高度执行力
77,AI产品经理-L00581,经验3-5年,本科及以上,上市公司,京东数字科技,金融,北京,20k-40k,5488125,"班车,餐补",大兴区,产品设计,职责描述：1、负责面向城市大数据的AI平台整体生态的规划和设计，进行全局性和前瞻性布局；2、将智能城市解决方案沉淀成可复用、可配置的灵活AI平台，降低技术产品复用的成本，提升技术输出效率。并将经验沉淀为方法论，影响和培养团队的平台化产品设计思维；3、参与平台体系化建设及解决方案设计：驱动公司内外业务进行合作，基于客户的具体业务场景，设计解决方案，推动项目落地；4、在产品预研、开发、发布和迭代的过程中负责各个关联团队之间的交流与合作，确保合作的畅通与高效。任职要求：1、了解机器学习等原理及智慧城市应用场景，熟悉行业内人工智能平台、机器学习平台工程实现方案；2、具备平台化sense，曾有主导平台建设项目的经验，能自主构建清晰的平台与模块架构；3、有计算机、人工智能等相关教育背景或项目经验；4、有优秀的沟通协调能力，一定的技术能力，善于资源整合并能够快速落地；5、在AI等领域的B2B企业担任相关岗位实战经验，有AI企业任职经验值优先。
78,AI产品经理,经验3-5年,本科及以上,不需要融资,海王集团,"电子商务,医疗健康",深圳,15k-20k,5621999,发展前景大 团队氛围好,南山区,"医疗健康,产品设计,用户研究,需求分析",岗位职责：1、负责集团智能对话机器人（医药健康）及相关互联网产品的设计工作；2、负责集团各互联网产品文档的定义和撰写、推进功能迭代；3、与技术团队一起从工程和算法的角度优化智能服务机器人模块，提升机器人的智能化程度，拓展机器人应用场景；4、快速更新和调整产品策略，并及时推进落地，保证产品在行业内的市场竞争力和领先地位。任职要求：1、本科及以上；计算机、软件工程等专业，工科类；2、3-5年以上互联网C端产品经验，有算法技术背景；3、有智能语音交互、语义理解、智能终端交互等类似产品设计经验；4、熟练掌握一门开发语言（Python优先）；熟练运用PPT、Excel、Axure、Visio等工具；5、逻辑清晰，执行力和沟通能力强，能积极主动发现问题和完成任务。
79,ai产品经理,经验1-3年,本科及以上,B轮,国音智能科技  SpeakIn,移动互联网,上海,15k-25k,5721460,"大牛多,人工智能,IDG领投,技术创新",浦东新区,"企业服务,产品设计,项目管理",职位描述：1.  关注行业相关方向的前沿研究，挖掘人工智能技术在企业业务中的价值，并将相关成果快速产品化、商品化；2.  跟踪市场动向，分析竞争对手，找出产品价值点，输出分析报告。3.  协助算法负责人，产品负责人，根据算法需求，制定产品的规划、阶段性目标的制定、产品设计和管理。4.  沟通售前咨询团队，售前团队，结合市场和项目的需求，总结算法需求文档。5.  跟进算法、产品研发的各个环境，并输出行业解决方案和算法能力白皮书。任职资格：1. 本科学历及以上，2年左右相关工作经验；2. 熟悉 toB 业务模式并有较深刻的理解，对人工智能有一定的了解，熟悉产品运营或产品设计，有很好的产品分析、总结归纳能力；3.担任过一款实际落地产品的产品经理，有声纹、图像、语音产品设计工作经验优先；4.出色的表达、沟通、问题分析、随机应变等综合能力，文档写作和产品原型表现能力；5.良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的知识和经验；6.有极强的逻辑抽象能力，思维敏捷，能从复杂的业务场景中找到关键点并总结归纳；7.了解创业公司的风险和挑战，抗压能力强，能在解决问题过程中找到乐趣，和公司共同成长。
80,AI（图像识别）产品经理,经验1-3年,本科及以上,C轮,欧拉网络,移动互联网,北京,20k-40k,5411353,"福利完善,发展空间,氛围轻松,餐补",朝阳区,"社交,视频,手游,客户端,移动产品/APP",【工作职责】1、参与垂直领域业务的AI解决方案的用户调研、产品功能规划及推进落地，能较好提炼场景需求；2、连接算法技术、平台技术等团队，具备和技术良好沟通的能力，并制定相应合作机制流程。【岗位要求】1、热爱产品经理工作、相信并喜爱AI方向，有激情；2、逻辑思维和结构化思维能力较好，做事认真细致，有出色的问题拆解及解决能力和很好的时间管理能力；3、扎实的产品设计功底，熟练visio、axure、墨刀、xmind、ppt等产品经理常用工具；4、抗压能力强，自驱力强，学习能力强，执行力好，卓越的跨部门沟通协调能力。5、加分项：热爱技术，AI相关的技术岗转产品岗优先；对图像识别技术相关知识有了解，有计算机专业或机器学习专业背景或从业经历优先。
81,AI硬件高级产品经理,经验3-5年,本科及以上,不需要融资,小狗机器人,硬件,北京,25k-35k,4581930,"创业公司,资金充足,弹性工作,发展空间大",朝阳区,"硬件制造,产品设计",AI硬件高级产品经理（1名） 岗位职责：1、负责人工智能硬件业务方向调研、梳理、探讨和规划，并在此基础之上建立相应硬件产品形态的构想和设计，制定具体品类产品线的总体规划2、负责产品线内具体产品的硬件形态、整体功能和业务需求设计3、与研发和供应链部门协同，负责产品硬件方案提供商、主要器件选型、性能参数分析等关键要素的决策4、参与产品从业务调研、需求分析到实现过程、产品发布的整个流程5、负责新产品的创新和预研，完成新产品的用户需求定义、产品功能的设计6、提供产品的原形设计，撰写PRD文档，进行交互体验的原形制作7、与研发、测试、运营、传播等相关部门紧密配合，协同跟进产品的设计、测试、上线、宣传及后续改进和迭代等完整生命周期内的相关环节。8、挖掘用户需求及市场反馈，进行用户体验的设计和优化9、协助项目经理制定项目开发计划并跟踪进度，确保项目如期完成，推动产品目标达成和业务指标完成10、跟踪并分析用户数据及行为，为业务发展提供数据分析来源和支撑   任职资格：1、本科及以上学历，3年以上产品经理类工作经验2、热爱互联网，熟悉智能硬件及软件方面产品设计，至少负责过1个以上互联网产品或智能硬件产品的完整设计和管理3、由人工智能领域工作经验优先考虑4、熟练使用原型设计工具Axure，MS Office、Visio、MindManager等办公软件5、对热点、新鲜事物的好奇心和敏感度，对创新产品的渴望和追求6、较强的逻辑思维、换位思考能力能准确把握需求，规划产品7、具有较强的书面表达能力和口头沟通能力，能够与客户、开发人员顺畅交流，并独立完成各种文档的编写8、良好的学习能力、团队合作精神、分析判断能力、沟通协调能力，能适应互联网的工作压力
82,AI产品经理,经验3-5年,本科及以上,D轮及以上,掌门1对1在线教育,"移动互联网,教育",上海,15k-30k,4555486,"行业发展,技术氛围,在线教育,个人发展",虹口区,"教育,产品设计,教育","职位诱惑：行业平台,个人发展,在线教育,行业大咖职位描述：【职位描述】：1. 负责在线教育平台教学、教研管理、AI题库等关键产品线的产品设计工作；2. 完成所负责产品线的业务规划、功能逻辑设计、竞品分析、体验设计、产品实施、效果分析，协调产品开发、测试进行迭代优化和问题评估；3. 收集、理解分析、引导和转化业务部门需求，以形成产品或解决方案；4. 负责重点项目需求调研、需求分析和产品方案设计，负责完成和业务/开发/测试等角色的rp/prd Review；负责推进产品迭代和产品进度；5. 执行UAT验证，跟踪上线产品的市场效果、用户反馈，收集和主动挖掘改进需求，根据业务需要持续改进产品，提升用户体验。【任职资格】1. 全日制硕士及以上学历，统计、数学、AI、计算机等相关专业优先；2. 3年以上产品经理工作经验，大型互联网、在线教育行业优先；3. 卓越的逻辑思维与分析能力，对知识图谱、精准化推荐算法、机器学习有经验者优先；4. 工作积极主动，执行力高，能承受一定的工作压力，协调能力强。工作地址上海 - 虹口区 - 四平路 - 4/10号线海伦路地铁站 1号口出站即到 金融街 D座6楼"
83,搜狗明医-医疗AI产品经理 (...,经验5-10年,本科及以上,上市公司,搜狗,"移动互联网,数据服务",北京,25k-45k,5728065,AI项目,海淀区,"医疗健康,产品设计",项目介绍：基于搜狗的核心搜索技术以及领先的人工智能技术（语音、计算机视觉、NLP、医疗知识图谱等），与医生、人工智能算法工程师一起，研发AI智能问诊、分诊工具，助力医生提高服务效率职位诱惑：战略重点项目，AI医疗前沿工作职责：1、负责AI问诊、分诊的产品设计和管理；2、与医生、算法工程师紧密配合，设计出实用的AI产品。3、关注互联网医疗行业动态，及时收集及分析竞争对手信息；4、深入研究患者使用习惯，设计符合生活场景的交互，并带领技术与设计同事共同交付使用。5、根据数据反馈，持续改进产品6、从医生调研、用户调研与数据中提出新方向任职资格：1、本科及以上学历，计算机或相关专业优先，三年及以上产品设计经验；2、有医疗相关产品经验者优先；3、熟悉医疗、政企行业，进行域趋势研究和调研，支持维护内外战略合作伙伴商业关系；4、对内与外重大合作项目做规划和辅助执行
84,高级AI产品经理（技术） (MJ0...,经验1-3年,本科及以上,D轮及以上,一起科技,"移动互联网,教育",北京,20k-40k,5780796,福利待遇,朝阳区,"教育,交互设计",工作重点：-负责AI产品和相关项目管理工作-协调设计、开发人员，完成交互视觉设计、产品开发、测试、上线等相关工作-独立推动多业务条线、算法、市场等部门，确保现有产品的准时、高质量迭代-挖掘用户需求，梳理新产品方向和功能定义，从0到1推动新产品的上线职责要求:-本科以上学历，3年以上产品、1年以上团队管理经验；有教育、人工智能经验者优先-能独立掌控产品全流程，包括需求调研、功能设计、用户数据分析、迭代优化等-敏锐的洞察力，挖掘用户痛点，准确定位新产品方向-优秀的沟通与团队协作能力，善于跨部门合作，推进项目的落地-优秀的分析问题、解决问题的能力，自主学习能力强-期望通过AI技术改善现有教学，对改进中国教育有强烈意愿者优先
86,AI产品经理（非零SZ）,经验3-5年,本科及以上,上市公司,平安金服,"金融,数据服务",深圳,25k-50k,5730054,"福利好,奖金多,技术牛人多,平台大",福田区,产品设计,职责：1、参与金融领域人工智能项目，包括但不限于人机对话系统、知识图谱、智能搜索等； 2、管控AI产品交付流程； 3、完成领导交办的其他任务。要求：1、 本科及以上学历，计算机、数学、统计等相关专业； 2、 对人工智能领域的基础理论和技术有一定了解； 3、 对人工智能技术有强烈的热情，沟通能力强、善于倾听，有较强的责任心，积极向上的工作态度，良好的团队协作精神； 4、熟悉主流产品原型设计工具； 5、具备3年以上人机对话、自然语言处理、智能推荐等实际项目经验。
87,产品经理（CRM）,经验3-5年,本科及以上,B轮,还呗-智能信贷领先者,"移动互联网,金融",上海,15k-30k,5647916,"移动金融,未来金矿,精英团队,助力成长",浦东新区,移动互联网,岗位职责：1、负责客服/CRM相关系统和产品的统筹规划、需求分析和产品设计，持续完善现有产品；2、收集整理来自业务方需求，系统化进行整理与评估，完善需求文档与系统原型图；3、推动与跟进产品的开发、测试和上线；4、行业研究和竞品分析，结合业务实际，制定契合行业发展和公司需求的产品规划；5、产品后续运营，基于数据分析与行业研究，持续优化，提高人效与用户体验。任职要求：1、本科及以上学历，3年以上互联网或软件产品经理经验2、熟练使用office、Axure、Xmind、Visio等需求分析辅助工具；3、有互联网公司或客服系统经验，最好有完整的系统产品研发案例优先；4、丰富的业务分析和需求分析经验，对系统架构及操作流程体验有良好的规划意识；5、有一定的数据分析能力，思路清晰，具备较强的逻辑能力和数据敏感性；6、具备良好的沟通能力、学习钻研能力、团队协作能力，抗压能力强。
88,AI产品经理,经验3-5年,本科及以上,B轮,鸟瞰智能,人工智能,杭州,15k-25k,4924760,"项目提成,年终奖金,五险一金,定期团建",余杭区,智能硬件,"岗位职责：1.总体负责公司AI产品线，具体包括产品立项、产品应用场景设计、研发阶段审核、产品试产、产品投放市场等总体计划，并对所负责项目进度和项目质量负责；2.负责对接定制化客户需求，输出需求文档并落地直至产品交付；3.负责AI产品线的收入/利润；4.对项目的进展情况、阶段性成果，关键里程碑任务的完成情况做定期和及时汇报；对用户体验和效果负责；5.对项目已出现的问题和项目潜在的问题进行及时沟通，组织相关人员解决处理，提出备选方案，并跟踪执行情况；6.主持项目结束总结，包括，项目概述，总结项目目标实现情况，项目实施过程回顾、分析，总结项目出现的问题和经验教训。岗位需求：1、本科及以上学历，3年以上纯互联网公司产品设计、运营经验，对移动互联网产品和用户有深刻认识和理解,有AI产品经验；2、有敏锐的洞察能力，严谨的思维和分析能力并具备一定的技术理解能力；3、对工作充满热情，富有创新精神，能承受较大的工作压力；4、有强烈的学习欲望，具备踏实、主动的工作态度和高效的执行力；5、有B端，ＡＩ，金融行业，SaaS平台项目经验。6、有项目研发管理经验优先考虑。"
89,初级AI产品经理,经验1年以下,本科及以上,不需要融资,云孚科技,"企业服务,移动互联网",北京,6k-12k,5442904,五险一金、发展空间大、技术大牛带,海淀区,"产品设计,产品策划,用户研究,需求分析",岗位职责：1、结合公司人工智能技术，负责AI应用的业务调研，需求分析，整体规划到实现过程、产品发布的全过程2、负责AI新产品的创新和预研，完成新产品的用户需求定义、产品功能的设计，撰写PRD文档，进行交互体验的原型制作3、与研发、测试、销售等相关部门紧密配合，协同跟进产品的设计、测试、上线、宣传及后续改进和迭代等完整生命周期内的相关环节4、挖掘用户需求及市场反馈，进行用户体验的设计和优化5、协助项目经理制定项目开发计划并跟踪进度，确保项目如期完成，推动产品目标达成和业务指标完成 能力要求：1、沟通和表达能力强，能与团队进行高效率协作，并独立完成各种文档的编写2、逻辑性强，有成熟的产品上线全过程经验和项目管理经验，能跟进设计、研发、测试等业务全环节3、1年以上产品工作经历，理工科背景优先4、有人工智能领域工作经验，或有成熟上线的C端或B端业务设计经验者优先5、有激情，责任心强，对人工智能有浓厚兴趣
