52,高级NLP算法工程师,经验3-5年,本科及以上,D轮及以上,小米,移动互联网,北京,25k-50k,5655931,"明星团队,大牛云集",海淀区,NLP,工作职责：1. 负责小米用户画像标签挖掘/实体识别/语言模型等算法研发。2. 负责用户标签构建以及知识图谱构建。3. 负责自然语言处理基础模块以及知识体系的建设。    任职要求：1.本科及以上学历，至少工作3年以上2. 具有良好的自然语言处理、数据挖掘、机器学习等方面的技术背景。3. 有以下经验者优先：知识库构建和挖掘、智能问答、信息抽取、爬虫、topic model、知识图谱等技术研发。4. 熟练掌握常见的机器学习模型（包括深度学习）。5. 优秀的编程能力，精通JAVA/C++/C以及常用脚本语言。6. 具有大数据处理能力，有spark经验者优先
53,NLP算法工程师,经验1-3年,硕士及以上,上市公司,Gridsum 国双,"数据服务,企业服务",上海,17k-27k,5424084,"上市大数据,年终奖金,技术牛人多",静安区,"云计算,大数据,NLP,机器学习,算法",岗位职责：司法领域的自然语言处理，包括但不限于：1. QA：为法院提供智能客服、法律知识智能问答2. 类似案件推送：在海量判决书中检索类似的案件任职要求： 1. 计算机、数学或相关专业硕士及以上学历 2. 熟练掌握python/java至少一门编程语言，熟悉常用数据结构和算法 3. 熟悉机器学习、自然语言处理等相关技术，并具备实际项目经验 4. 使用过tensorflow等软件包者优先，有深度学习等相关经验者优先 5. 能独立阅读英文paper，有NLP领域高水平paper者优先
54,2020届 - 算法实习生-NLP方向,经验应届毕业生,硕士及以上,上市公司,阿里健康,"移动互联网,电子商务",北京,3k-5k,5770052,有转正机会、阿里平台,朝阳区,"NLP,人工智能",岗位描述:我们专注于自然语言处理技术在医药健康行业的落地应用和突破创新，让大数据助力医疗，用互联网改变健康。期待追求卓越、自我驱动、聪明、乐观、自省、皮实的优秀人士加入阿里巴巴，共同开创人工智能和大数据共同赋能的医疗健康行业新格局。岗位职责：1、紧跟业界最新自然语言处理技术动态，理解自然语言处理技术应用的相关的业务场景及需求，给在线医疗、医药电商、健康管理等各类业务场景下的搜索、推荐、问答系统提供NLP相关算法支持；2、研发的内容包括但不限于：分词效果优化、搜索Query分析、文本相关性计算、关键词抽取、商品标题优化、医疗知识图谱构建等； 岗位要求:1、本科及以上学历，硕士博士优先，计算机、数学、信息管理等相关专业；2、具备极佳的工程实现能力，精通C/C++、Java、Python等至少一门语言；对目前主流的深度学习平台：tensorflow、pytorch等，至少对其中一个有上手经验；3、精通自然语言处理领域的1到2项底层技术，有实际成果并发表在自然语言处理国际顶级会议、期刊者优先，有在相关的自然语言处理竞赛中获得优异成绩者优先；4、熟悉深度学习以及常见机器学习算法的原理与算法，能熟练运用聚类、分类、回归、排序等模型解决有挑战性的问题，有大数据处理的实战经验；5、有强烈求知欲，对人工智能领域相关技术有热情；6、具有良好的数学基础，良好的英语阅读能力；7、有团队意识，与他人合作良好，最好具有团队协作的经验。
55,自然语言处理,经验1-3年,本科及以上,B轮,数美,"企业服务,数据服务",杭州,20k-40k,4561640,"BAT团队,互联网氛围,七险一金",余杭区,"大数据,NLP,数据挖掘",——分析处理海量用户文本数据——对文本数据进行特征抽取——构建机器学习模型区分用户行为——计算机或相关专业，具有一年以上自然语言处理相关的工作经验——熟悉python及相关机器学习工具——精通统计语言模型和相关机器学习核心算法——熟练掌握自然语言处理的算法和技术，具有分词、新词发现、实体词抽取、文本分类、舆情分析等相关的项目经验——熟悉hadoop、spark等分布式平台  数美（全称北京数美时代科技有限公司）成立于2015年6月，是一家专业的大数据科技公司。数美依托先进的核心AI技术和海量的数据基础，致力于解决多场景欺诈问题，为客户提供专业、可信赖的服务。团队均来自百度、阿里、腾讯、360、小米等顶尖互联网公司，在大数据、人工智能、机器学习、金融风控等领域有着丰富的实践经验。目前，业务已覆盖金融、支付、直播、社交、电商、O2O等为代表的多个行业领域，其中包括中信银行、用钱宝、人人贷、51信用卡、360、小米、58同城、爱奇艺、熊猫直播、花椒、唱吧等知名企业，截止到2017年6月，服务客户突破1000家。作为大数据反欺诈专业品牌，数美将持续挖掘数据价值，为金融机构、互联网企业提供智能、创新的一站式反欺诈综合解决方案…………………………………………………………………………了解更多数美公司介绍 数美团队介绍 数美产品介绍 数美解决方案介绍
56,NLP,经验3-5年,本科及以上,C轮,最右,移动互联网,北京,20k-40k,5412717,"领导nice,福利待遇好,团队氛围好",海淀区,"C++,Python,Java","职责:1.为推荐、搜索、UGC等互动产品等功能设计和实现高质量的基础特征(Category, Topic, Entity等); 2.对用户以及用户的反馈(动作、评论)建模，快速定位问题与收集数据，设计解决方案，提升推荐产品 体验。 要求:1.具备强悍的编码能力，有扎实的数据结构和算法功底 ；2.熟悉Linux开发环境，熟悉Python/Java/C++语言； 3.熟悉自然语言处理常见算法与模型(语言模型、MaxEnt/CRF, pLSA/LDA, w2v, CNN/RNN等) ；4.参与或主导过NLP项目(如中文分词、文本分类、文本聚类) 。 加分:1. 具备良好的团队合作精神和沟通意识-有ACM等相关编程经验者优先;         2. 发表过高水平学术会议论文者优先，对使用NLP技术解决实际问题尤为感兴趣者优先 。"
57,自然语言处理工程师/专家,经验3-5年,本科及以上,A轮,转转,"移动互联网,生活服务",北京,25k-50k,5136728,"六险一金,弹性工作,成长空间大,薪酬高",海淀区,"电商,NLP",工作职责致力于自然语言处理方面的研发工作，解决转转二手交易产品中的实际问题。职位要求1.重点院校本科及以上学历2. 熟练掌握自然语言处理领域的基础理论和方法，并有丰富的相关方向的研究经验；3. 在一个或多个领域有深入研究：命名实体识别、句法分析、信息抽取、知识图谱、主题词识别、自动摘要、智能问答、语义理解、语义计算等。4.熟练掌C/C++、Python/Scalar/Java等语言编程、及数据结构基础算法；5. 优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情。
58,NLP,经验5-10年,硕士及以上,上市公司,联想集团,"移动互联网,数据服务",北京,40k-80k,5722715,联想正式编制、饭补,海淀区,"人工智能,机器学习,NLP,算法","Position Description: 1. 自动问答和对话、信息抽取、语义分析等自然语言处理任务的研发；2. 深度学习相关的数据处理、问题建模和算法优化 Position Requirements: 1. 自然语言处理、机器学习、数据挖掘、信息检索等相关专业；硕士及以上学历2. 熟悉自然语言处理的基本流程和相关算法；熟悉深度学习相关算法3. 熟练使用至少一种开发语言，比如Java, python, C++等4. 独立实现过机器学习相关模型者优先；有自动问答系统相关经验优先"
59,自然语言处理实习生,经验应届毕业生,本科及以上,A轮,华来知识,"移动互联网,人工智能",北京,4k-8k,5351328,"大牛老板,最佳团队,项目丰富,技能培训",海淀区,"移动互联网,通信/网络设备,人工智能,深度学习,NLP,算法",工作职责：    1.   参与下一代语音对话系统、智能问答系统、个性化推荐交互的研发，探索非结构化文本理解、知识抽取、对话决策管理、逻辑推理等前沿技术问题的实用化解决方案；    2.   结合实际业务场景，应用 NLP、AI、ML 技术解决实际问题。    职位要求：    1.   计算机相关专业本科及以上学历在校生，编程能力强    2.   至少保证三个月及以上的实习时间，每周至少保证四天及以上出勤    3.   熟练使用Java/Python语言中的一种，熟悉基本的算法和数据结构    4.   熟悉常见的自然语言处理、机器学习算法、有相关项目经验优先    5.   拥有很强的学习能力，具有良好的沟通能力和团队合作意识
60,自然语言处理工程师,经验3-5年,本科及以上,不需要融资,恒昌利通,金融,北京,20k-40k,4631654,"核心部门,NLP,问答系统",海淀区,"智能硬件,机器学习,NLP,算法",职位描述：随着互联网的快速发展，自然语言、语音的智能交互越来越普遍，该职位将致力于自然语言的基础研究和开发（NLP）、智能问答和产品推荐系统的研发，打造全球领先的互联网金融领域智能人机对话交互系统，服务于公司的客户和业务的开展。 工作职责：1. 参与/负责自然语言处理相关研发，包括文本分类聚类、实体和实体关系抽取、多轮对话、语义分析、主体模型、推荐算法等。2. 研究并开发服务公司电销及贷后资产管理的相关在线客服、知识库、问答系统等的自然语言算法3. 参与设计、构建机器人的智能对话应答系统，研究知识工程、语义理解等相关技术算法。4. 构建智能化客服平台，优化客服体验5.参与公司文本数据的解析抽取、完成客户聚类、知识图谱关联等工作6.公司智能语音转写结果文本的分析和处理，如抽取和聚类信审问题，进行优质话术推荐和发现，主题分析，情感分析等。任职要求：1、计算机、统计学相关专业统招211本科以上学历，本科3年以上实习或工作经验，硕士2年以上工作经历； 2. 热爱互联网，对技术和算法研究有强烈的兴趣，勇于创新、面对新问题新领域的挑战；3. 对自然语言处理 、机器学习、深度学习等领域有较深理论背景和实践经验；4. 精通一门编程语言(javapython等)，对数据结构和算法设计有较为深刻理解；5. 有本体库推理、智能对话或智能客服领域有项目经验者优先；6. 有智能语音客服系统的研发经验优先
61,自然语言处理工程师,经验1-3年,本科及以上,不需要融资,共道科技,企业服务 数据服务,杭州,18k-35k,5025127,"大牛多,福利好,氛围浓,技术好",余杭区,"大数据,NLP,深度学习,算法,机器学习",
62,自然语言处理工程师,经验1-3年,本科及以上,不需要融资,云孚科技,"企业服务,移动互联网",北京,15k-30k,3866231,"大牛直接带,高速成长,做最好技术",海淀区,"人工智能,NLP,算法",【岗位职责】1. 文本挖掘相关系统研发。2. 行业知识图谱研发。3. NLP底层模块的优化。【任职要求】1. 有一定的NLP项目研发经验。2. 熟悉Python。3. 学习能力强，责任心强。4. 有创业心态，渴望成功。
63,自然语言处理工程师实习生（...,经验不限,本科及以上,C轮,字节跳动,"移动互联网,数据服务",北京,5k-8k,5532351,"免费三餐,租房补贴,扁平管理,晋升空间",海淀区,NLP,
64,自然语言处理工程师,经验1-3年,硕士及以上,A轮,讯码科技,"移动互联网,生活服务",广州,13k-25k,5138305,"福利全,待遇优,牛人多,发展空间大",番禺区,"人工智能,NLP,计算机视觉","职位描述：岗位职责：1、参与智能问答系统各个环节的设计,研发  ；2、优化现有方案  。任职要求：1、硕士及以上学历，计算机、自动化、电子信息、通信工程等相关专业  ；2、熟练掌握自然语言处理领域的基础理论和方法和机器学习算法  ；3、有1年以上智能问答、语义理解、知识图谱等相关项目经验  ；4、扎实的C/C++、Python 编程基础，熟悉Tensorflow 。"
65,阿里文娱-NLP算法专家,经验3-5年,本科及以上,上市公司,阿里文娱,"文化娱乐,移动互联网",杭州,15k-30k,5650886,大平台,西湖区,"NLP,机器学习,深度学习",职位描述：1、研究自然语言处理、图像处理、语音处理、数据挖掘等前沿技术，对大规模图文、视频内容进行结构化加工，包括特征表示、语义识别和分类打标等多项子任务；2、结合搜索、推荐、问答等业务需求，产出场景化兴趣画像和人群数据，提升个性化智能服务体验。职位要求：1、有用户行为分析和画像刻画相关经验和工作经历者优先；2、精通自然语言处理算法和工具，对实体识别、实体关系识别、话题挖掘、事件发现等技术有相关经验者优先；3、精通机器学习、深度学习常用模型，能够针对任务分析调优算法。有深度学习框架（如Tensorflow）使用经验者优先；4、能熟练应用C/C++、python等编程语言，了解hadoop、spark等分布式开发环境；5、具有良好的问题分析和解决能力，具备团队合作意识。
66,NLP算法平台工程师,经验1-3年,本科及以上,C轮,字节跳动,"移动互联网,数据服务",北京,20k-40k,5121522,"六险一金,弹性工作,免费三餐,租房补贴",海淀区,后端开发,
67,自然语言处理工程师,经验不限,硕士及以上,不需要融资,和君纵达,企业服务、数据服务,上海,15k-25k,5331335,"平台号,福利好,领导好",浦东新区,"机器学习,深度学习,NLP",1.应用自然语言处理技术实现实体识别、意图识别、情感分析等对话系统中的相关工作；2.负责算法技术攻关，结合业务特征向团队提出合理化算法解决方案与建议，并且对业务做建模设计；3.从事整数规划、机器学习、数据分析等算法的研究和工程化实现；4.对已有算法进行调优改进，提高算法的精度和性能；5.将深度学习、强化学习等最前沿的AI技术应用于人机交互的各个方面，包括：问答系统，上下文理解，知识图谱，情绪识别与应对等。职位要求：1.硕士以上学历，无工作经验要求，具备基本的数学功底和算法功底，在基础数学、概率、线代有基本的能力；2.熟练使用1种常见的机器学习、深度学习AI的框架tensorflow、Theano、Keras、Sklearn等皆可)；3.基本的开发能力，至少掌握一种编程语言（如JAVA、python）、框架、数据库、Linux等相关知识，能够独立完成算法的工程化应用实现；4.如果有语音识别、语音合成、自然语言处理方面的经验、项目案例则更佳；5.有独立分析问题、解决问题的能力，具备良好的需求理解能力、沟通协调能力和团队合作精神；6.具有高度的责任感和耐心细致的工作态度；能够承受较大工作压力。
68,NLP开发工程师,经验1-3年,硕士及以上,B轮,达观数据,人工智能,上海,15k-25k,5466125,"专注NLP,技术牛人多,准独角兽,期权",浦东新区,"工具软件,大数据,后端,NLP,Python,软件开发",职位描述：1、参与研究语义建模、自然语言理解、机器阅读、文本分类等NLP关键前沿技术的研发工作2、参与NLP产品化进程，探索深度学习（Deep Learning）在自然语言处理领域中的应用，实现切实有效的深度学习模型3、参与构建各种机器学习和文本数据挖掘的实用化工具职位要求：1、计算机、统计、数学及相关专业硕士及以上学历2、1年以上自然语言处理算法建模与工程开发相关工作经验，理论知识扎实3、熟悉常用的编程语言（如Python、Java等），有扎实的编程能力4、思路清晰，主动性强，有很强的自我驱动力5、责任心强，能承受工作压力，良好的沟通交流能力，能迅速融入团队
69,NLP工程师,经验不限,硕士及以上,A轮,天眼查,数据服务,北京,15k-30k,5253144,"诱人的平台,超牛的技术,超棒的领导",海淀区,"工具软件,移动互联网,人工智能",1.负责海量结构化数据的商业价值挖掘；2.负责海量非结构化/半结构化数据的命名实体识别、实体间关系挖掘。1.计算机等相关专业硕士及以上学位；2.拥有以下任何方面的经验：机器学习、深度学习、计算机视觉、图片处理、自然语言理解、数据挖掘、算法优化；3.拥有使用以下一种或多种语言编程的经验：Python/Java/C++/C；【加分项】1.拥有解决机器学习方面的现实问题的经验；2.熟悉常用机器学习算法；1、国家高新科技企业，优秀员工有机会申请《北京市工作居住证》；2、可为明星员工、硕士以上学历留学生解决北京市户口；3、全年13+N薪，完善的五险一金；4、一年两次涨薪机会；5、大小周休息制，享有加班加时薪资补偿；6、加班福利：提供多种口味免费晚餐，并享有额外饭补，9点以后打车全额报销，保障你的安全；7、高标准的年度体检福利；8、5A级别办公区，地铁出站口即是；9、行业内领先的技术团队，千万量级用户产品，给你更优质的发展平台；10、不定期团建活动，加入我们，让你不再孤单！
70,NLP 工程师,经验1-3年,本科及以上,不需要融资,上海盛览电子商务,"移动互联网,电子商务",上海,15k-30k,5686446,福利待遇丰厚,浦东新区,移动互联网,1.研发NLP基础词、句、篇章语法与语义分析算法，包括但不限于分词、词性标注、命名实体识别、依存分析、语义角色标注、情感分析、主题模型等2.运用NLP与机器学习算法开发文本挖掘、信息抽取、预测分析、阅读理解等高级功能；3.能够根据项目需要，运用NLP与机器学习算法进行保险领域相关项目开发，如对话系统、产品推荐、智能投资、知识图谱等，并根据不同的产品属性进行算法的优化；4.及时跟踪了解NLP以及智能问答、知识图谱应用领域的技术动态与热点，提升公司相关产品与服务的竞争力。1. 两年以上NLP算法相关工作经验，在机器学习、计算机视觉、数据挖掘等相关方向拥有扎实的理论基础；2. 熟悉业界主流的NLP算法工具，能基于此类工具进行算法再开发与调优；3. 具备机器学习化学习、深度学习算法、信息检索等方面的研发经验和基础；4. 精通python或Java， 熟悉常用数据结构；5. 有过问答系统、知识图谱、文本挖掘、推荐系统相关的研发经验者优先。6. 良好的沟通和团队协作能力，较强的动手与逻辑分析能力，对解决具有挑战性问题充满激情
71,自然语言处理工程师,经验3-5年,本科及以上,不需要融资,艺飞万家,移动互联网,合肥,20k-40k,5575926,"五险一金,带薪年假,年终奖金,免费旅游",经济技术开发区,"移动互联网,工具软件,算法,数据挖掘","岗位职责：1、针对海量文本内容进行中文分词、语义识别、自动文本聚类和情感分析等文本挖掘的工作；2、为公司产品加入文本挖掘功能，在实际场景中有效运用成熟的文本挖掘算法，将文本挖掘技术产品化；3、应用深度学习、机器学习、自然语言处理、分类聚类等技术，针对海量文本数据建模，挖掘潜在价值；4.参与用户画像、用户行为评分、行业指数、销售预测等功能模块的开发；5.参与大数据分析和挖掘，个性化推荐，人群圈定，舆情分析等系统的设计和开发。岗位要求：1、熟悉大规模数据挖掘、机器学习、自然语言处理，图像处理等相关技术和算法着优先2、有较强的算法基础，对NLP方向有较深的认识；熟悉NLP的基础理论与算法或机器学习（深度学习）算法，对word2vec，RNN，LSTM, GRU等方法的原理有了解；有文本分类、序列标注等相关项目经验，有文本挖掘特别是中文信息处理相关经验；3、有智能问答、语义理解、知识图谱、精准营销、推荐系统等相关方向实战经验的优先；4、具备较强的数据分析，问题分析，逻辑思维能力，良好的沟通，团队协作能力。"
72,nlp高级算法,经验1-3年,硕士及以上,上市公司,Opera,移动互联网,北京,30k-40k,5683795,"五险一金,成长空间,补充医疗,免费三餐",东城区,"NLP,机器学习,人工智能,算法",工作内容： 1、利用自然语言处理技术对海量数据进行深度理解； 2、对CNN/RNN等算法进行研究和应用； 3、持续不断的优化模型质量；4、保证服务的可用性和高并发性。 我们希望你是什么样的人？ 1、1年以上自然语言处理相关的工作经验； 2、具有良好的代码能力，如Python/Java/C++ ；3、善于沟通和交流 ，具有优秀的团队合作意识。4、985/211院校，硕士及以上学历，计算机、软件工程等相关专业。
73,NLP工程师,经验3-5年,硕士及以上,未融资,武汉心络科技有限公司,医疗健康 数据服务,武汉,15k-30k,5084223,"五险一金,弹性上班,免费午餐",东湖新技术开发区,"大数据,数据挖掘,人工智能,NLP",岗位薪资范围：15-50K岗位职责：1.   主要负责垂直领域人机交互研发，方向为：文本语义分析、用户意图理解、文本挖掘等2.   应用深度学习、机器学习、自然语言处理、分类聚类等技术，针对海量文本数据建模，挖掘潜在价值。任职要求：3.   计算机或数学相关专业，硕士及以上学历，211/985院校优先考虑，博士优先考虑；4.   至少3年相关工作经验，熟悉自然语言处理领域基础理论和常用方法；5.   在以下多个NLP领域有深入研究：分词、语义分析、词性分析、意图识别、知识图谱、文本内容理解、对话管理等；6.   熟练掌握Java、Python、scala等语言中的至少一种，有Tensorflow、Spark、Hive等实际工作经验；7.   熟悉深度学习（如DNN、CNN、RNN、LSTM等）以及常见机器学习算法（逻辑回归、SVM、决策树、贝叶斯等）的原理与算法；8.   扎实的编程能力，熟悉计算机的基础理论，对数据结构和算法设计有深刻的理解；9.   有较强的技术沟通能力及技术产品落地能力。【福利待遇】1.   入职五险一金，住房、交通等各类补贴，免费午餐加班餐。2.   弹性工作时间，双休法定节假日；3.   入职体检，定期组织员工活动、聚餐等；4.   培养人才不含糊，我们重视每一位小伙伴的职业发展规划；5.   薪资待遇不含糊，看学历更看能力；6.   重视关键人才不含糊，股份/期权等着你；
74,NLP算法工程师（人工智能事...,经验3-5年,硕士及以上,上市公司,京东集团,"电子商务,数据服务",北京,30k-40k,5721503,"发展前景大,业务稳健",朝阳区,"电商,人工智能,NLP,算法","#职位描述#1. 负责或参与前沿NLP技术（包括但不限于对话、QA、文本生成、舆情分析、语义挖掘等）的研发，并落地到京东的现有和次世代的产品中2. 负责或参与对话产品（包括但不限于智能售前导购、售后服务等）中的NLU/NLP/对话管理等模块的设计开发与优化工作3. 负责或参与NLP相关的国际竞赛，彰显京东AI技术在国际上处于领先地位 #岗位要求#1. 具有扎实的统计机器学习经验（CRFs, HMMs, SVMs, LDA, LSI, MRFs等），在深度学习的NLP技术研发上也有一定的经验2. 丰富的NLP技术落地经验3. 编码能力强（C++、Python、Tensorflow/Pytorch/Torch/Caffe）、调参经验丰富4. 有NLP顶会（ACL、EMNLP、IJCAI、AAAI、SIGIR、WWW、COLING）和杂志论文者优先"
75,自然语言处理（NLP)工程师,经验3-5年,硕士及以上,不需要融资,华樾教育,"移动互联网,教育",北京,25k-35k,5774594,"六险一金,出国游,弹性工作,免费健身卡",海淀区,"教育,NLP",岗位职责1.针对海量文本内容进行数学建模分析，语义识别，自动分类，主题抽取，情感分析等文本挖掘工作；2.对文本难度进行分级； 岗位描述1.计算机或相关专业硕士及以上学历，三年及以上NLP开发经验；2.精通自然语言处理相关领域的知识：精通基于统计的自然语言处理方法和基于句法语法分析的自然处理方法，包括句法/语法分析、依存分析、NER、关键词抽取、情感分析、文本分类聚类、文本检索、相似度算法、分词算法、Deep Learning在nlp领域中的应用(例如：word2Vec、RnnLM)等等；3.在人工智能领域有一定的积累，能够从复杂的业务场景中进行算法选型、算法优化以及不断提升效果，并且能够真正应用在商业环境；4.Java/Python基础扎实，熟悉hadoop、spark框架者尤佳；5.在人机交互、智能推荐、文本检索、多语言处理等等领域有实际的开发和从业经验者优先；6.优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情；7.良好的团队合作意识，对技术饱有热情；创新精神，对互联网领域有热情；
76,自然语言处理工程师,经验1-3年,硕士及以上,C轮,追一科技,"移动互联网,企业服务",深圳,20k-40k,1619472,创业公司高速发展机遇,南山区,NLP,"岗位职责：1、自然语言基础算法研发，包括但不限于NER、意图理解、情感分析等方向2、基于ML/NLP技术, 研发智能聊天Bot及NLP相关产品解决方案;3、关注行业前沿技术，并对产品提出改进建议，对现有技术方案进行演进任职要求：1、自然语言或机器学习相关方向硕士或博士；2、熟悉NLP、ML/DL等常用算法，熟悉NLP领域当前热点和前沿技术，对NLP有完整的、系统的认识；3、有相关项目或实习经历经验，包含但不仅限于：智能问答、情感分析、信息抽取、知识图谱、机器学习、自动摘要等；4、熟练掌握C/C++编程语言；熟练使用Python、Shell等脚本语言，有Linux系统使用经验；5、良好的团队合作精神，较强的沟通能力；6、优秀的分析和解决问题的能力，对挑战难题充满激情。7、熟悉LearningToRank技术，有搜索、推荐应用相关经验者优先（Ranking）8、熟悉对话系统及其算法原理，有KBQA、Task-Bot、智能音箱、聊天机器人研发经验者优先（任务型Bot）9、有新词发现、命名实体识别、句法分析、语义分析、情感分析、文本摘要、主题发现、文本相似度等经验者优先我们期待每一个热爱挑战的你，加入追一，创建更美好AI世界~关注追一招聘公众号（zhuiyizhaopin），了解追一科技企业文化和员工福利哦~"
77,自然语言处理研究员,经验1-3年,本科及以上,上市公司,拼多多,"电子商务,移动互联网",上海,20k-40k,2650825,"提供宿舍,午餐晚餐,薪资优厚",长宁区,"电商,NLP,算法,搜索,数据挖掘",1、参与/负责基础NLP研究，包括N-Gram、NNLM语言模型、分词、发现新词、句法分析、同义词、纠错等；2、建立并优化文本相关性算法，解决排序中的基础相关性问题、对电商搜索排序效果负责；3、关注业界前沿，将高效的研究成果应用于文本算法的优化改进，构建团队基础研究能力；1、计算机、数学、统计或相关专业硕士以上学历，2年以上自然语言处理相关工作经验；2、熟悉自然语言处理技术和常用的文本分析算法，如文本聚类、同义词、关键词提取、情感识别、主题模型等；3、熟悉linux开发环境，精通C++/Java，对算法和数据结构有深入研究；4、能够快速理解业务，通过良好的沟通能力和自我驱动动力，快速拿出结果；5、具有优秀的分析和解决实际问题的能力和态度，有创业的激情和很强的抗压性；1、有过搜索引擎、电商、微博等海量互联网语料挖掘、使用经验者优先；2、有过分词、纠错、去词、LSTM模型相关工作经验者优先。
78,NLP工程师,经验3-5年,本科及以上,C轮,字节跳动,"移动互联网,数据服务",深圳,25k-50k,5699629,"弹性工作,免费三餐,租房补贴,休闲下午茶",南山区,NLP,
79,算法工程师：NLP方向,经验不限,本科及以上,不需要融资,鼎阅传媒,移动互联网,北京,15k-30k,5600469,16薪 地铁周边 六险一金,海淀区,"算法,NLP","1.  岗位职责：a)  参与文学领域自然语言处理基础平台建设，对文学作品的内容进行深度解析。b)  应用深度学习模型对文本信息进行抽取，进行深度模型的训练和调优。c)  进行阅读理解，文本分类，指代消解，序列标注，文本生成等基础NLP任务。2.  任职要求a)  985或211硕士以上学历，计算机专业，模式识别与自然语言处理相关方向b)  在自然语言处理，数据挖掘，机器学习有两年以上实际项目经验c)  在如下领域有丰富经验：序列标注，句法依存，关系抽取，事件抽取，指代消解，阅读理解，多轮对话d)  有较强的算法分析和实现能力，熟练掌握c/c++/java/python，有linux开发经验e)  熟悉Tensorflow或pytorch。深入理解LSTM, attention, word2vec, elmo, bert等基本模型f)  优秀的分析和解决问题能力，勇于挑战，对数据敏感，有强烈的好奇心，良好的团队精神g)  技术Geek，思维发散，沟通能力强"
80,自然语言处理工程师,经验3-5年,硕士及以上,上市公司,新东方,教育,北京,30k-50k,4888866,"年度旅游,五险一金,大平台,带薪年假",朝阳区,"人工智能,NLP,算法,语音识别",工作职责：研究自然语言处理领域前沿技术，利用常用AI理论和方法解决实际问题；负责自然语言处理（NLP）相关项目的研发和优化 职位要求： －计算机相关专业本科以上学历，具有良好自然语言处理、知识图谱等方面技术背景 -了解linux开发环境，有较强的c/c++编程背景和算法基础，有python、shell等脚本处理经验者更佳； －有两年以上大型互联网行业相关工作经验 －对数据敏感，有较强数据分析和解决问题能力 －有强烈的上进心和求知欲，善于学习新事物
81,NLP算法,经验1-3年,博士及以上,未融资,苏州吉事多信息科技有限公司,"移动互联网,数据服务",成都,130k-150k,5810755,"职位紧急度高,反馈快",双流区,高级技术管理,近似度配备，信息提取（Name Entity Recognition， Relation Extraction ，Entity Coreferencing等）
82,实习算法工程师-自然语言处...,经验应届毕业生,硕士及以上,B轮,微问家,移动互联网,上海,12k-20k,5466978,独立施展空间大,浦东新区,"大数据,NLP,算法,搜索,数据挖掘",职位描述：实习岗位，招在读硕士、博士。岗位职责：1、设计与优化智能问答系统；2、优化商业搜索引擎中的语义理解。岗位要求：1、自然语言处理方向2年以上研究或工作经验，如分词、词性标注、实体识别、情感分析；2、熟悉机器学习算法，熟悉文本语义分析算法；熟悉中文分词标注、文本分类、语言模型、知识库挖掘等NLP相关算法；3、精通Java或者Python，4、有良好的沟通和团队合作能力；5、有NLP方向开发经验；从事过实际爬虫开发、内容提取工作经验者优先；
83,11122I-LT-312-NLP算法工程师,经验3-5年,硕士及以上,不需要融资,平安科技,金融,上海,25k-50k,5601964,"带薪年假,定期体检,员工旅游,节日福利",浦东新区,"NLP,深度学习,算法,人工智能",
84,自然语言处理研发工程师,经验1-3年,硕士及以上,上市公司,知网,"移动互联网,电子商务",北京,10k-20k,5750725,五险二金、年假、免费早午餐、住宿,海淀区,"机器学习,深度学习,NLP,搜索",1.调研技术背景，理论学习； 2.结合自然语言处理技术，设计适当的实施算法； 3.技术实现，算法实验； 4.产品发布，软件维护。 1.计算机相关专业硕士及以上学历，理解各种常用的数据结构和算法，思维严谨灵活，具有较强的学习能力，良好的沟通和团队合作能力； 2.熟悉自然语言处理、机器学习、模式识别等常用算法，对NLP方向有浓厚兴趣； 3.熟练掌握C/C++编程语言； 4.了解数据库技术，有处理大规模数据的经验优先； 5.博士及以上学历优先录用，高薪聘用。
85,自然语言处理专家,经验不限,硕士及以上,B轮,竹间智能科技(上海)有限公司,"移动互联网,其他",上海,20k以上,3931087,期权激励 弹性工作 发展空间大,徐汇区,"机器学习,NLP,算法","职位描述： 1. 负责开发自然语言处理的相关技术; 2. 负责语义分析，语义了解； 3. 负责语义理解方面的研发工作； 4. 分析和改进相关性算法、策略。  职位要求: 1. 硕士、博士或博士后学位，计算机科学，数学等相关专业；能够利用自然语言处理的理论和方法研发分词 (word segmentation)、词性标注 (POS tagging)、命名实体识别 (named entity recognition)等基础算法；善于跟踪自然语言处理业界最新动态，进行自然语言处理相关的其他算法预研。有搭建知识图谱 (knowledge graph)和基于云端的机器学习系统 (cloud-based machine learning)者优先。2. 丰富的自然语言处理(NLP)实际项目工作经验，包括文本分类 (text classification)、信息抽取 (information extraction)、知识库构建 (knowledge graph construction)、主题词标引 (keyword tagging)、自动摘要 (automatic summarization)等；熟悉机器学习(machine learning)的各类算法，并有实际项目使用经验；在自然语言处理项目中具有扎实的实际编程经验。 3. 精通C, C++, Java, 或Python中的一门或多门语言，精通数据结构和算法设计，熟悉Linux / Unix系统和Shell编程; 有MapReduce或Hadoop等海量处理经验优先。4. 优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情；对数据敏感，有强烈的好奇心，喜欢折腾数据并从数据中发现价值。 5. 较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动意识，良好的自我驱动和学习能力。"
